other vegetables;whole milk;butter milk;margarine;
whole milk;butter milk;cream cheese ;coffee;
sausage;pip fruit;root vegetables;whole milk;spread cheese
canned beer;;;;
yogurt;rolls/buns;;;
root vegetables;UHT-milk;domestic eggs;pasta;margarine
bottled beer;;;;
canned beer;shopping bags;;;
pork;tropical fruit;pip fruit;other vegetables;whipped/sour cream
canned beer;;;;
pip fruit;soda;;;
meat;pork;soft cheese;oil;margarine
pork;pip fruit;frozen vegetables;brown bread;
other vegetables;whole milk;mayonnaise;frozen potato products;pastry
whole milk;domestic eggs;;;
sausage;bottled water;;;
misc. beverages;;;;
bottled water;newspapers;;;
beef;pip fruit;whole milk;butter;curd
tropical fruit;bottled water;white wine;newspapers;
rolls/buns;brown bread;soda;misc. beverages;bottled beer
canned beer;;;;
sausage;other vegetables;yogurt;rolls/buns;soda
sliced cheese;domestic eggs;rolls/buns;bottled water;soda
pork;other vegetables;whole milk;cream cheese ;frozen fish
soda;;;;
rolls/buns;;;;
soda;bottled beer;;;
chocolate;;;;
ham;turkey;frozen vegetables;pastry;
other vegetables;whole milk;margarine;jam;salty snack
canned beer;;;;
canned beer;;;;
canned beer;;;;
tropical fruit;pip fruit;root vegetables;other vegetables;whole milk
tropical fruit;whole milk;beverages;soda;salty snack
canned beer;waffles;;;
canned beer;specialty bar;;;
bottled water;soda;;;
frankfurter;hamburger meat;grapes;other vegetables;whole milk
tropical fruit;root vegetables;onions;other vegetables;curd
liver loaf;other vegetables;butter;yogurt;whipped/sour cream
shopping bags;;;;
tropical fruit;other vegetables;cream cheese ;baking powder;long life bakery product
frankfurter;sausage;organic sausage;white bread;brown bread
citrus fruit;curd;yogurt;newspapers;
whole milk;curd;oil;margarine;
tropical fruit;berries;root vegetables;butter;UHT-milk
beef;root vegetables;soda;fruit/vegetable juice;detergent
fruit/vegetable juice;pot plants;;;
frankfurter;sausage;tropical fruit;root vegetables;whole milk
beef;citrus fruit;root vegetables;whole milk;bottled water
beef;whole milk;pastry;flour;pickled vegetables
canned beer;;;;
canned beer;;;;
rolls/buns;;;;
other vegetables;cream cheese ;;;
sausage;whole milk;spread cheese;mayonnaise;rolls/buns
rolls/buns;;;;
yogurt;frozen dessert;rolls/buns;pastry;soda
pork;whole milk;pastry;sugar;newspapers
tropical fruit;root vegetables;whole milk;yogurt;whipped/sour cream
rolls/buns;margarine;bottled water;rum;red/blush wine
hamburger meat;whole milk;misc. beverages;red/blush wine;
pip fruit;pastry;;;
whole milk;bottled water;bottled beer;newspapers;
pastry;;;;
whole milk;sugar;cat food;;
sausage;root vegetables;whole milk;whipped/sour cream;rolls/buns
canned beer;;;;
beef;rolls/buns;;;
canned beer;;;;
frankfurter;beef;other vegetables;cream cheese ;domestic eggs
pastry;coffee;chewing gum;;
sausage;pork;hard cheese;rolls/buns;pickled vegetables
tropical fruit;bottled water;;;
whole milk;;;;
sausage;pork;white wine;;
root vegetables;other vegetables;cream cheese ;chocolate;
frozen meals;;;;
other vegetables;bottled water;canned beer;chewing gum;newspapers
chicken;hamburger meat;herbs;dessert;beverages
bottled water;canned beer;;;
whole milk;yogurt;;;
whole milk;rolls/buns;bottled water;;
frankfurter;pork;brown bread;potato products;
beef;hamburger meat;pip fruit;berries;other vegetables
sausage;berries;rolls/buns;chewing gum;shopping bags
sausage;ham;tropical fruit;whole milk;butter
candy;;;;
sausage;other vegetables;dessert;yogurt;UHT-milk
citrus fruit;dessert;yogurt;UHT-milk;frozen vegetables
sausage;ham;sliced cheese;frozen fish;rolls/buns
other vegetables;whole milk;yogurt;ice cream;brown bread
sausage;whole milk;rolls/buns;;
other vegetables;whole milk;rolls/buns;skin care;dishes
canned beer;;;;
detergent;photo/film;;;
citrus fruit;tropical fruit;pip fruit;root vegetables;packaged fruit/vegetables
beef;root vegetables;herbs;other vegetables;whole milk
other vegetables;packaged fruit/vegetables;brown bread;pastry;light bulbs
bottled beer;;;;
other vegetables;whole milk;;;
fruit/vegetable juice;waffles;;;
misc. beverages;;;;
tropical fruit;berries;whole milk;butter;butter milk
pip fruit;pastry;margarine;;
sausage;chicken;other vegetables;whole milk;whipped/sour cream
root vegetables;whole milk;hard cheese;sauces;bottled water
zwieback;cat food;dish cleaner;;
chicken;beef;tropical fruit;other vegetables;soft cheese
tropical fruit;yogurt;UHT-milk;bottled water;soda
tropical fruit;butter milk;beverages;bottled water;fruit/vegetable juice
root vegetables;rolls/buns;;;
canned beer;;;;
beef;pip fruit;root vegetables;whole milk;soft cheese
hamburger meat;root vegetables;whole milk;yogurt;brown bread
other vegetables;ice cream;brown bread;soda;house keeping products
liquor (appetizer);;;;
pip fruit;root vegetables;frozen vegetables;rolls/buns;semi-finished bread
newspapers;;;;
turkey;tropical fruit;root vegetables;other vegetables;butter
rolls/buns;margarine;bottled water;bottled beer;
sausage;soda;;;
beef;margarine;bottled beer;flower (seeds);
whole milk;yogurt;brown bread;chocolate;newspapers
whole milk;rolls/buns;baking powder;chocolate;
pip fruit;whole milk;frozen vegetables;bottled water;
meat;whole milk;rolls/buns;;
hamburger meat;whole milk;tidbits;frozen fish;ice cream
photo/film;;;;
other vegetables;;;;
root vegetables;white bread;brown bread;;
other vegetables;white bread;pickled vegetables;soda;shopping bags
citrus fruit;pip fruit;other vegetables;whole milk;frozen vegetables
beef;;;;
frankfurter;whole milk;yogurt;frozen vegetables;coffee
ham;beef;tropical fruit;cat food;
soda;bottled beer;specialty bar;;
bottled beer;newspapers;;;
soda;bottled beer;;;
turkey;pork;beef;herbs;other vegetables
pork;;;;
citrus fruit;tropical fruit;pip fruit;other vegetables;curd
grapes;other vegetables;whole milk;sugar;
other vegetables;whole milk;butter;domestic eggs;waffles
root vegetables;other vegetables;whole milk;yogurt;whipped/sour cream
tropical fruit;;;;
rolls/buns;;;;
citrus fruit;other vegetables;;;
yogurt;beverages;domestic eggs;rolls/buns;pastry
chicken;beef;other vegetables;;
tropical fruit;whipped/sour cream;bottled water;soda;bottled beer
tropical fruit;whole milk;sauces;sweet spreads;chocolate
other vegetables;hard cheese;newspapers;;
margarine;misc. beverages;bottled beer;;
pork;whole milk;butter;domestic eggs;margarine
frankfurter;hamburger meat;UHT-milk;mayonnaise;rolls/buns
ham;chicken;root vegetables;onions;other vegetables
cream cheese ;coffee;chocolate;candy;make up remover
bottled water;;;;
canned beer;;;;
frozen potato products;rolls/buns;brown bread;;
pip fruit;;;;
citrus fruit;root vegetables;other vegetables;coffee;liquor
frankfurter;chicken;pork;tropical fruit;pip fruit
other vegetables;whole milk;margarine;;
chicken;tropical fruit;root vegetables;other vegetables;whole milk
pip fruit;other vegetables;fruit/vegetable juice;;
frankfurter;citrus fruit;other vegetables;butter milk;yogurt
frozen meals;ice cream;frozen potato products;;
root vegetables;onions;whole milk;curd;yogurt
beef;;;;
sausage;fish;curd;processed cheese;pastry
whole milk;frozen fish;rolls/buns;pickled vegetables;
beef;root vegetables;other vegetables;whole milk;yogurt
pork;domestic eggs;soda;;
artif. sweetener;;;;
frankfurter;ham;tropical fruit;yogurt;curd cheese
rolls/buns;canned fish;canned beer;;
canned beer;newspapers;;;
mayonnaise;rolls/buns;soda;specialty chocolate;
rolls/buns;fruit/vegetable juice;;;
sausage;sliced cheese;canned beer;;
hard cheese;candles;;;
frankfurter;whole milk;white bread;margarine;bottled beer
frankfurter;meat;whole milk;whipped/sour cream;UHT-milk
bottled water;newspapers;;;
sausage;pip fruit;whole milk;white bread;salt
whole milk;;;;
citrus fruit;domestic eggs;jam;;
pork;;;;
condensed milk;margarine;fruit/vegetable juice;canned beer;
sausage;finished products;pork;tropical fruit;other vegetables
brown bread;canned beer;;;
whole milk;butter;coffee;bottled water;seasonal products
frankfurter;sausage;rolls/buns;brown bread;soda
domestic eggs;specialty chocolate;;;
sausage;root vegetables;beverages;rolls/buns;soda
other vegetables;whole milk;yogurt;rolls/buns;female sanitary products
pork;semi-finished bread;soda;;
other vegetables;whole milk;curd;whipped/sour cream;frozen vegetables
frankfurter;citrus fruit;rolls/buns;soda;
beef;root vegetables;frozen vegetables;brown bread;misc. beverages
pork;salad dressing;oil;sauces;coffee
white bread;misc. beverages;long life bakery product;;
dessert;;;;
pip fruit;root vegetables;UHT-milk;condensed milk;frozen fish
sausage;tropical fruit;whole milk;whipped/sour cream;specialty cheese
frankfurter;rolls/buns;bottled water;;
chicken;grapes;root vegetables;whole milk;domestic eggs
chicken;pip fruit;other vegetables;butter;soft cheese
other vegetables;;;;
house keeping products;;;;
pork;whole milk;bottled water;soda;napkins
bathroom cleaner;;;;
beverages;newspapers;;;
butter;brown bread;seasonal products;;
sausage;tropical fruit;pip fruit;whole milk;soft cheese
canned beer;shopping bags;;;
salt;cling film/bags;;;
beef;root vegetables;whole milk;margarine;
shopping bags;;;;
curd;semi-finished bread;baking powder;;
fruit/vegetable juice;chewing gum;;;
sausage;whipped/sour cream;bottled water;pot plants;
sausage;yogurt;;;
sausage;pip fruit;root vegetables;onions;whole milk
grapes;whole milk;butter;rolls/buns;coffee
frankfurter;whole milk;cream cheese ;specialty chocolate;
berries;other vegetables;yogurt;whipped/sour cream;bottled water
citrus fruit;root vegetables;other vegetables;;
canned beer;;;;
canned beer;;;;
tropical fruit;curd;;;
whole milk;brown bread;dog food;chocolate;hygiene articles
whole milk;rolls/buns;soda;canned beer;liquor
other vegetables;bottled beer;house keeping products;;
citrus fruit;root vegetables;other vegetables;whole milk;
pork;beef;root vegetables;other vegetables;whole milk
beef;other vegetables;whipped/sour cream;newspapers;
meat;pip fruit;other vegetables;brown bread;roll products 
canned beer;;;;
whole milk;butter;rolls/buns;;
curd cheese;bottled water;white wine;;
citrus fruit;tropical fruit;onions;UHT-milk;specialty fat
cooking chocolate;;;;
whole milk;bottled water;;;
sugar;;;;
chicken;frozen vegetables;frozen meals;frozen dessert;
citrus fruit;tropical fruit;other vegetables;whole milk;curd
sausage;chicken;herbs;other vegetables;whole milk
whole milk;rolls/buns;;;
whole milk;;;;
rolls/buns;;;;
pork;root vegetables;whole milk;domestic eggs;pasta
root vegetables;onions;whole milk;whipped/sour cream;pickled vegetables
citrus fruit;root vegetables;other vegetables;whole milk;margarine
citrus fruit;tropical fruit;whole milk;yogurt;whipped/sour cream
whole milk;butter milk;;;
pork;beef;other vegetables;whipped/sour cream;waffles
citrus fruit;other vegetables;bottled water;fruit/vegetable juice;shopping bags
frankfurter;pip fruit;root vegetables;other vegetables;curd
citrus fruit;other vegetables;yogurt;;
sausage;meat;pork;beef;root vegetables
chicken;curd;butter milk;UHT-milk;rolls/buns
other vegetables;whole milk;yogurt;rolls/buns;
onions;other vegetables;rolls/buns;coffee;specialty chocolate
hamburger meat;dessert;soda;fruit/vegetable juice;
frankfurter;curd;rolls/buns;brown bread;mustard
canned beer;;;;
bottled water;canned beer;white wine;;
soda;;;;
turkey;other vegetables;butter;rolls/buns;pastry
rolls/buns;fruit/vegetable juice;;;
frozen vegetables;rolls/buns;;;
other vegetables;curd;margarine;;
pork;hamburger meat;tropical fruit;pip fruit;other vegetables
soda;;;;
turkey;root vegetables;other vegetables;whole milk;butter milk
sausage;rolls/buns;pastry;bottled water;
whole milk;whipped/sour cream;domestic eggs;white bread;photo/film
newspapers;;;;
coffee;;;;
hamburger meat;root vegetables;other vegetables;whole milk;sliced cheese
turkey;pip fruit;other vegetables;whole milk;frozen vegetables
sausage;tropical fruit;other vegetables;beverages;processed cheese
whole milk;butter milk;salt;sugar;soda
sausage;pork;hamburger meat;citrus fruit;other vegetables
other vegetables;whole milk;bottled water;;
shopping bags;;;;
pork;whole milk;curd cheese;frozen vegetables;cat food
pork;soda;;;
beef;hamburger meat;other vegetables;sliced cheese;
sausage;chicken;tropical fruit;berries;root vegetables
whole milk;bottled beer;;;
soda;;;;
canned beer;;;;
beef;berries;root vegetables;onions;flour
frankfurter;finished products;chicken;other vegetables;whole milk
other vegetables;;;;
other vegetables;whole milk;curd;yogurt;cream cheese 
root vegetables;whole milk;domestic eggs;female sanitary products;newspapers
pip fruit;soda;bottled beer;canned beer;waffles
sausage;pork;tropical fruit;root vegetables;herbs
other vegetables;butter;soda;bottled beer;liquor
pork;;;;
meat;whole milk;sliced cheese;brown bread;pastry
pork;other vegetables;whole milk;butter;whipped/sour cream
dessert;rolls/buns;napkins;newspapers;shopping bags
other vegetables;cream cheese ;margarine;canned vegetables;bottled beer
condensed milk;rolls/buns;brown bread;coffee;bottled water
ice cream;brown bread;;;
chicken;whole milk;frozen meals;domestic eggs;brown bread
root vegetables;whole milk;condensed milk;frozen vegetables;rolls/buns
frankfurter;chicken;beef;citrus fruit;tropical fruit
hamburger meat;;;;
UHT-milk;ice cream;bottled water;soda;shopping bags
frankfurter;sausage;chicken;citrus fruit;root vegetables
pastry;soda;;;
other vegetables;rolls/buns;bottled beer;;
onions;other vegetables;soda;fruit/vegetable juice;
pastry;canned beer;male cosmetics;newspapers;
citrus fruit;root vegetables;whole milk;yogurt;whipped/sour cream
hamburger meat;;;;
chicken;citrus fruit;root vegetables;other vegetables;butter
whole milk;white bread;flour;sugar;pot plants
chicken;whole milk;semi-finished bread;jam;coffee
shopping bags;;;;
citrus fruit;root vegetables;margarine;misc. beverages;long life bakery product
citrus fruit;root vegetables;herbs;other vegetables;butter
chicken;yogurt;whipped/sour cream;frozen dessert;soda
bottled beer;;;;
specialty chocolate;;;;
other vegetables;whole milk;yogurt;;
pork;root vegetables;whole milk;UHT-milk;frozen meals
whole milk;;;;
beef;tropical fruit;pip fruit;root vegetables;other vegetables
sausage;meat;tropical fruit;rolls/buns;margarine
root vegetables;herbs;other vegetables;whole milk;butter milk
chicken;pip fruit;whole milk;rolls/buns;brown bread
turkey;beef;other vegetables;whipped/sour cream;baking powder
soda;;;;
root vegetables;herbs;whole milk;butter;curd
sausage;whole milk;semi-finished bread;flour;fruit/vegetable juice
pastry;soda;canned beer;white wine;newspapers
sausage;citrus fruit;pip fruit;whole milk;dessert
yogurt;rolls/buns;;;
pip fruit;root vegetables;other vegetables;whole milk;butter
sausage;whole milk;yogurt;hard cheese;domestic eggs
ham;chicken;citrus fruit;other vegetables;whole milk
meat;whole milk;dessert;soft cheese;frozen meals
other vegetables;butter;fruit/vegetable juice;salty snack;chocolate
meat;chicken;citrus fruit;other vegetables;whole milk
rolls/buns;;;;
chicken;hamburger meat;grapes;other vegetables;whipped/sour cream
sausage;root vegetables;whole milk;yogurt;
canned beer;;;;
yogurt;;;;
chicken;hamburger meat;other vegetables;frozen vegetables;rolls/buns
hamburger meat;shopping bags;;;
whole milk;curd;pastry;;
frankfurter;pip fruit;whole milk;soda;
newspapers;;;;
whole milk;mayonnaise;soda;newspapers;
rolls/buns;canned beer;;;
other vegetables;whole milk;yogurt;whipped/sour cream;rolls/buns
sausage;butter;;;
sausage;tropical fruit;root vegetables;other vegetables;whole milk
canned beer;;;;
tropical fruit;berries;root vegetables;other vegetables;whole milk
condensed milk;soda;;;
margarine;long life bakery product;candles;;
whole milk;pet care;;;
yogurt;bottled water;canned beer;napkins;
processed cheese;rolls/buns;soda;flower (seeds);
grapes;rolls/buns;pastry;bottled beer;
canned beer;;;;
soda;;;;
whole milk;rolls/buns;newspapers;;
sausage;other vegetables;whole milk;yogurt;cream
pork;beverages;white bread;;
pork;pip fruit;root vegetables;curd;yogurt
turkey;beef;semi-finished bread;;
other vegetables;napkins;;;
whipped/sour cream;;;;
hard cheese;salt;canned vegetables;;
pork;hamburger meat;other vegetables;whole milk;brown bread
citrus fruit;berries;curd;yogurt;soda
sausage;pot plants;;;
citrus fruit;other vegetables;frozen meals;domestic eggs;fruit/vegetable juice
other vegetables;curd cheese;;;
Instant food products;long life bakery product;specialty chocolate;cling film/bags;house keeping products
sausage;root vegetables;ice cream;white bread;salt
frankfurter;pip fruit;hard cheese;bottled water;chocolate
chicken;flower (seeds);;;
other vegetables;newspapers;;;
chicken;turkey;citrus fruit;tropical fruit;berries
chicken;other vegetables;dessert;soda;
ham;tropical fruit;butter;cream cheese ;domestic eggs
pip fruit;whole milk;yogurt;specialty cheese;domestic eggs
sausage;chicken;pork;root vegetables;other vegetables
ham;beef;other vegetables;yogurt;canned fish
other vegetables;;;;
sausage;citrus fruit;other vegetables;;
tropical fruit;other vegetables;whole milk;dessert;bottled water
ham;tropical fruit;newspapers;;
tropical fruit;rolls/buns;chocolate;chocolate marshmallow;newspapers
